Date,Name,Year,Letterboxd URI,Rating,Rewatch,Tags,Watched Date
2021-10-22,Live and Let Die,1973,https://boxd.it/2dWLrR,3.5,,,2021-09-28
2021-10-22,The Man with the Golden Gun,1974,https://boxd.it/2dWLsF,3.5,,,2021-09-28
2021-10-22,No Time to Die,2021,https://boxd.it/2dWLh3,4,,,2021-09-30
2021-10-22,Knock Knock,2015,https://boxd.it/2dWLkB,3,,,2021-10-19
2021-10-22,Goosebumps,2015,https://boxd.it/2dWL9j,3,,,2021-10-20
2021-10-24,Titane,2021,https://boxd.it/2efRMz,4,,,2021-10-21
2021-10-24,Titane,2021,https://boxd.it/2ed3tj,4.5,,,2021-10-23
2021-10-24,Titane,2021,https://boxd.it/2ed4ll,4.5,,,2021-10-23
2021-10-24,Titane,2021,https://boxd.it/2efQV1,4,Yes,,2021-10-23
2021-10-24,Titane,2021,https://boxd.it/2efRf1,4,,,2021-10-23
2021-10-28,Despicable Me,2010,https://boxd.it/2eVt6X,3.5,,,2021-10-27
2021-10-28,Despicable Me 2,2013,https://boxd.it/2eVtd5,3,,,2021-10-27
2021-10-29,The Help,2011,https://boxd.it/2favhN,3.5,,,2021-10-29
2021-10-30,The Blair Witch Project,1999,https://boxd.it/2fe4K7,4,,,2021-10-29
2021-10-30,Blair Witch,2016,https://boxd.it/2fe51x,3,,,2021-10-29
2021-10-30,Four Rooms,1995,https://boxd.it/2ffpk7,3,,,2021-10-30
2021-10-30,My Best Friend's Birthday,1987,https://boxd.it/2ffsyV,3.5,,,2021-10-30
2021-10-30,My Best Friend's Birthday,1987,https://boxd.it/2ffsM9,3,Yes,,2021-10-30
2021-10-30,My Best Friend's Birthday,1987,https://boxd.it/2fft1D,3,,,2021-10-30
2021-10-30,Mortal Engines,2018,https://boxd.it/2fjUhV,2.5,,,2021-10-30
2021-10-31,The Omen,1976,https://boxd.it/2fpij7,4.5,,,2021-10-30
2021-10-31,The Omen,1976,https://boxd.it/2fpiHX,4,Yes,,2021-10-30
2021-10-31,The Omen,1976,https://boxd.it/2fpj5F,4,Yes,,2021-10-30
2021-11-04,The Grudge,2004,https://boxd.it/2g7sPv,4,,,2021-11-03
2021-11-04,Dark Phoenix,2019,https://boxd.it/2g7tNZ,2.5,Yes,,2021-11-03
2021-11-13,Brooklyn,2015,https://boxd.it/2hpMud,4,,,2021-11-12
2021-11-15,Dragon Ball Z: Battle of Gods,2013,https://boxd.it/2hM7kH,3,,,2021-11-14
2022-01-08,Iron Man,2008,https://boxd.it/2s26bh,4.5,Yes,,2022-01-08
2022-02-21,CODA,2021,https://boxd.it/2BjCQh,3,,,2022-02-21
2022-03-08,Batman Returns,1992,https://boxd.it/2DS43X,,,,2022-03-07
2022-04-11,Lux Æterna,2019,https://boxd.it/2K6B0T,3.5,,,2022-04-10
2022-04-11,Brothers,2013,https://boxd.it/2K6C4n,3.5,,,2022-04-10
2022-04-11,Hansel and Gretel,2007,https://boxd.it/2K6Cx5,3,,,2022-04-10
2022-04-11,Brothers,2013,https://boxd.it/2K6CUX,3.5,,,2022-04-10
2022-08-04,Touki Bouki,1973,https://boxd.it/35YUGB,3,,,2022-08-01
2022-08-08,Prey,2022,https://boxd.it/36DZJn,3.5,,,2022-08-07
2022-12-17,Avatar: The Way of Water,2022,https://boxd.it/3xxqdx,3.5,,,2022-12-16
2022-12-26,A Christmas Tale,2008,https://boxd.it/3A52Wz,4,,,2022-12-25
2022-12-29,Resident Evil,2002,https://boxd.it/3BcuaB,3,Yes,,2022-12-28
2022-12-30,Resident Evil: Apocalypse,2004,https://boxd.it/3By9mP,2.5,Yes,,2022-12-29
2022-12-30,Resident Evil: Extinction,2007,https://boxd.it/3BHrmh,2.5,,,2022-12-30
2023-02-06,Hideous,2022,https://boxd.it/3OF0Q3,4,,mubi,2023-02-05
2023-05-25,"Four Unloved Women, Adrift on a Purposeless Sea, Experience the Ecstasy of Dissection",2023,https://boxd.it/4hPfe5,,,,2023-05-24
2023-07-13,Mission: Impossible – Dead Reckoning,2023,https://boxd.it/4vCtzB,3.5,,,2023-07-12
2023-10-22,Once Upon a Studio,2023,https://boxd.it/5230OT,,,,2023-10-21
2023-11-26,Stalled,2022,https://boxd.it/5dGmA7,3.5,,,2023-11-25
2024-05-09,X-Men Origins: Wolverine,2009,https://boxd.it/6rktYP,2,Yes,,2024-05-09
2024-05-27,Locke,2013,https://boxd.it/6yj3Lh,4.5,,,2024-05-26
2024-07-22,The Idea of You,2024,https://boxd.it/6VHNxb,2,,,2024-07-21
